Shape,Price,Carat,Cut,Color,Clarity,Delivery Date
Cushion,$936,0.54,Very Good,F,SI2,Jan 5
Cushion,$940,0.54,Very Good,H,VVS1,Jan 5
Cushion,$945,0.60,Very Good,J,VS1,Jan 5
Cushion,$948,0.61,Very Good,K,VS2,Jan 5
Cushion,$950,0.50,Very Good,F,SI1,Jan 6
Cushion,$952,0.41,Very Good,G,VVS2,Jan 5
Cushion,$953,0.50,Very Good,G,VVS1,Jan 5
Cushion,$953,0.60,Very Good,H,SI1,Jan 6
Cushion,$955,0.52,Very Good,I,VS1,Jan 6
Cushion,$966,0.40,Very Good,D,VS2,Jan 5
Cushion,$967,0.51,Very Good,G,VS2,Jan 6
Cushion,$968,0.52,Very Good,E,VS1,Jan 5
Cushion,$971,0.53,Very Good,F,SI1,Jan 6
Cushion,$985,0.50,Very Good,G,VS1,Jan 6
Cushion,$986,0.61,Very Good,I,SI1,Jan 6
Cushion,$990,0.41,Very Good,D,VS2,Jan 5
Cushion,$993,0.60,Very Good,J,SI2,Jan 5
Cushion,$997,0.60,Very Good,I,SI2,Jan 6
Cushion,"$1,001",0.50,Very Good,D,SI2,Jan 5
Cushion,"$1,001",0.50,Very Good,D,SI2,Jan 5
Cushion,"$1,009",0.61,Very Good,H,VS1,Jan 5
Cushion,"$1,010",0.71,Very Good,I,SI2,Jan 6
Cushion,"$1,012",0.51,Very Good,D,VS1,Jan 5
Cushion,"$1,013",0.53,Very Good,J,VVS1,Jan 5
Cushion,"$1,016",0.70,Very Good,E,SI2,Jan 6
Cushion,"$1,018",0.44,Very Good,E,VS2,Jan 5
Cushion,"$1,021",0.51,Very Good,D,SI2,Jan 5
Cushion,"$1,031",0.50,Very Good,F,VVS2,Jan 5
Cushion,"$1,032",0.54,Very Good,H,SI1,Jan 5
Cushion,"$1,032",0.50,Very Good,G,SI1,Jan 6
Cushion,"$1,034",0.62,Very Good,H,SI1,Jan 6
Cushion,"$1,035",0.60,Very Good,I,VS2,Jan 5
Cushion,"$1,036",0.43,Very Good,F,VS1,Jan 5
Cushion,"$1,037",0.50,Very Good,F,VS1,Jan 5
Cushion,"$1,044",0.50,Very Good,F,SI1,Jan 5
Cushion,"$1,045",0.50,Very Good,H,VS1,Jan 6
Cushion,"$1,051",0.42,Very Good,G,VVS1,Jan 5
Cushion,"$1,054",0.51,Very Good,G,VS2,Jan 6
Cushion,"$1,056",0.50,Very Good,D,VS1,Jan 5
Cushion,"$1,058",0.61,Very Good,E,VS1,Dec 30
Cushion,"$1,058",0.80,Very Good,H,SI2,Jan 6
Cushion,"$1,063",0.50,Very Good,I,VS2,Jan 6
Cushion,"$1,066",0.70,Very Good,I,SI1,Jan 6
Cushion,"$1,066",0.70,Very Good,H,SI1,Jan 6
Cushion,"$1,068",0.61,Very Good,J,VS2,Jan 5
Cushion,"$1,070",0.61,Very Good,I,VS2,Jan 5
Cushion,"$1,070",0.57,Very Good,J,VVS1,Jan 5
Cushion,"$1,073",0.51,Very Good,E,VVS1,Jan 5
Cushion,"$1,074",0.60,Very Good,J,VVS1,Jan 5
Cushion,"$1,074",0.50,Very Good,F,SI1,Jan 5
Cushion,"$1,076",0.43,Very Good,E,VVS2,Jan 4
Cushion,"$1,077",0.51,Very Good,F,VVS1,Jan 5
Cushion,"$1,089",0.50,Very Good,E,SI1,Jan 5
Cushion,"$1,089",0.50,Very Good,E,SI1,Jan 5
Cushion,"$1,090",0.51,Very Good,F,VS1,Jan 6
Cushion,"$1,092",0.63,Very Good,J,VVS1,Jan 5
Cushion,"$1,093",0.59,Very Good,H,VS1,Jan 6
Cushion,"$1,094",0.50,Very Good,F,VS2,Jan 6
Cushion,"$1,098",0.54,Very Good,H,IF,Jan 5
Cushion,"$1,098",0.51,Very Good,G,SI1,Jan 6
Cushion,"$1,100",0.42,Very Good,G,VVS2,Jan 5
Cushion,"$1,103",0.41,Very Good,F,VVS1,Jan 5
Cushion,"$1,109",0.56,Very Good,D,VS2,Jan 6
Cushion,"$1,111",0.50,Very Good,F,VS2,Jan 6
Cushion,"$1,124",0.53,Very Good,F,SI1,Jan 6
Cushion,"$1,124",0.53,Very Good,I,VS2,Jan 6
Cushion,"$1,125",0.54,Very Good,F,SI1,Jan 5
Cushion,"$1,126",0.57,Very Good,E,VS1,Jan 5
Cushion,"$1,130",0.52,Very Good,E,SI1,Jan 5
Cushion,"$1,133",0.63,Very Good,I,VS1,Jan 5
Cushion,"$1,142",0.50,Very Good,F,VVS1,Jan 5
Cushion,"$1,152",0.56,Very Good,F,VVS2,Jan 5
Cushion,"$1,152",0.51,Very Good,F,VS2,Jan 6
Cushion,"$1,152",0.70,Very Good,H,SI1,Jan 6
Cushion,"$1,159",0.50,Very Good,D,SI1,Jan 5
Cushion,"$1,159",0.50,Very Good,D,SI1,Jan 5
Cushion,"$1,159",0.50,Very Good,D,SI1,Jan 5
Cushion,"$1,159",0.50,Very Good,D,SI1,Jan 5
Cushion,"$1,162",0.61,Very Good,I,SI1,Jan 6
Cushion,"$1,165",0.74,Very Good,J,VS2,Jan 6
Cushion,"$1,180",0.51,Very Good,D,SI1,Jan 5
Cushion,"$1,180",0.51,Very Good,D,SI1,Jan 5
Cushion,"$1,180",0.51,Very Good,D,SI1,Jan 5
Cushion,"$1,180",0.51,Very Good,D,SI1,Jan 5
Cushion,"$1,183",0.50,Very Good,E,VVS2,Jan 5
Cushion,"$1,183",0.72,Very Good,E,SI2,Jan 6
Cushion,"$1,188",0.50,Very Good,G,VS1,Jan 6
Cushion,"$1,205",0.61,Very Good,I,IF,Jan 6
Cushion,"$1,223",0.70,Very Good,J,SI2,Jan 5
Cushion,"$1,225",0.51,Very Good,H,VVS2,Jan 5
Cushion,"$1,226",0.53,Very Good,H,VS1,Jan 5
Cushion,"$1,228",0.83,Very Good,J,SI1,Jan 6
Cushion,"$1,228",0.60,Very Good,H,VS2,Jan 6
Cushion,"$1,230",0.52,Very Good,E,VVS2,Jan 5
Cushion,"$1,243",0.54,Very Good,F,SI2,Jan 5
Cushion,"$1,250",0.61,Very Good,I,SI1,Jan 5
Cushion,"$1,250",0.50,Very Good,D,VS2,Jan 6
Cushion,"$1,250",0.91,Very Good,K,SI2,Jan 6
Cushion,"$1,268",0.51,Very Good,G,VS1,Jan 5
Cushion,"$1,269",0.70,Very Good,J,SI2,Jan 6
Cushion,"$1,269",0.46,Very Good,D,VVS2,Jan 4
Cushion,"$1,269",0.55,Very Good,D,SI1,Jan 5
Cushion,"$1,279",0.60,Very Good,G,VS2,Jan 6
Cushion,"$1,280",0.70,Very Good,J,VVS2,Jan 6
Cushion,"$1,283",0.60,Very Good,G,VS1,Jan 5
Cushion,"$1,290",0.92,Very Good,J,SI2,Jan 6
Cushion,"$1,291",0.70,Very Good,H,SI2,Jan 6
Cushion,"$1,300",0.60,Very Good,G,VVS1,Jan 6
Cushion,"$1,302",0.70,Very Good,H,VS2,Jan 6
Cushion,"$1,311",0.52,Very Good,F,VS1,Jan 6
Cushion,"$1,311",0.52,Very Good,F,VS1,Jan 6
Cushion,"$1,320",0.60,Very Good,G,VS2,Jan 6
Cushion,"$1,320",0.60,Very Good,G,VS2,Jan 6
Cushion,"$1,334",0.60,Very Good,D,VS1,Jan 6
Cushion,"$1,345",0.70,Very Good,F,SI2,Jan 5
Cushion,"$1,349",0.50,Very Good,E,IF,Jan 5
Cushion,"$1,355",0.51,Very Good,E,VS2,Jan 6
Cushion,"$1,356",0.73,Very Good,J,VVS1,Jan 6
Cushion,"$1,357",0.70,Very Good,G,SI1,Jan 6
Cushion,"$1,360",0.90,Very Good,J,SI2,Jan 6
Cushion,"$1,361",0.70,Very Good,K,VS1,Jan 5
