Shape,Price,Carat,Cut,Color,Clarity,Delivery Date
Radiant,"$3,103",1.00,Very Good,I,VS2,Jan 6
Radiant,"$3,108",1.01,Very Good,H,SI2,Jan 6
Radiant,"$3,118",0.90,Very Good,I,VS2,Jan 6
Radiant,"$3,120",1.00,Very Good,J,VS1,Jan 6
Radiant,"$3,129",0.76,Very Good,E,VS1,Jan 5
Radiant,"$3,131",0.77,Very Good,F,VS1,Jan 5
Radiant,"$3,132",1.01,Very Good,G,SI2,Jan 5
Radiant,"$3,135",0.80,Very Good,G,VS2,Jan 6
Radiant,"$3,139",1.01,Very Good,J,VVS2,Jan 6
Radiant,"$3,139",1.02,Very Good,H,SI2,Jan 6
Radiant,"$3,149",1.04,Very Good,I,SI1,Jan 5
Radiant,"$3,155",0.70,Very Good,D,VVS1,Jan 6
Radiant,"$3,156",1.00,Very Good,I,VS1,Jan 6
Radiant,"$3,166",0.84,Very Good,D,VVS2,Jan 6
Radiant,"$3,179",0.70,Very Good,E,VVS1,Jan 6
Radiant,"$3,183",0.70,Very Good,F,VS1,Jan 4
Radiant,"$3,189",0.84,Very Good,F,SI1,Jan 4
Radiant,"$3,208",0.90,Very Good,H,SI1,Jan 6
Radiant,"$3,220",1.02,Very Good,H,SI2,Jan 6
Radiant,"$3,221",0.80,Very Good,G,VVS1,Jan 6
Radiant,"$3,222",1.01,Very Good,J,VVS2,Jan 5
Radiant,"$3,224",0.71,Very Good,F,IF,Jan 5
Radiant,"$3,229",0.71,Very Good,F,VS1,Jan 4
Radiant,"$3,239",0.90,Very Good,I,VS2,Jan 5
Radiant,"$3,259",0.80,Very Good,D,SI1,Jan 6
Radiant,"$3,261",1.05,Very Good,J,SI2,Jan 6
Radiant,"$3,290",1.00,Very Good,I,VS1,Jan 6
Radiant,"$3,295",0.71,Very Good,G,VVS1,Jan 4
Radiant,"$3,295",0.77,Very Good,D,VS1,Jan 5
Radiant,"$3,318",0.70,Very Good,F,VVS2,Jan 4
Radiant,"$3,318",0.75,Very Good,F,VS2,Jan 4
Radiant,"$3,318",0.75,Very Good,F,VS2,Jan 4
Radiant,"$3,318",0.90,Very Good,E,VS2,Jan 5
Radiant,"$3,318",1.00,Very Good,J,VS1,Jan 5
Radiant,"$3,320",1.01,Very Good,I,VVS1,Jan 6
Radiant,"$3,321",1.04,Very Good,J,SI1,Jan 5
Radiant,"$3,321",0.91,Very Good,I,VS1,Jan 5
Radiant,"$3,324",1.02,Very Good,H,SI1,Jan 6
Radiant,"$3,328",0.81,Very Good,F,VVS2,Jan 6
Radiant,"$3,330",1.01,Very Good,I,VS1,Jan 6
Radiant,"$3,331",1.01,Very Good,J,SI1,Jan 6
Radiant,"$3,333",1.13,Very Good,K,VS2,Jan 5
Radiant,"$3,340",1.00,Very Good,H,SI1,Jan 6
Radiant,"$3,346",0.90,Very Good,H,VS2,Jan 6
Radiant,"$3,365",1.01,Very Good,J,VVS1,Jan 5
Radiant,"$3,370",1.01,Very Good,H,SI1,Jan 6
Radiant,"$3,370",1.02,Very Good,H,SI1,Jan 6
Radiant,"$3,382",1.01,Very Good,I,SI2,Jan 5
Radiant,"$3,389",1.01,Very Good,I,VS1,Jan 6
Radiant,"$3,389",1.01,Very Good,F,SI2,Jan 6
Radiant,"$3,390",1.01,Very Good,I,VVS2,Jan 6
Radiant,"$3,394",1.01,Very Good,J,VVS2,Jan 5
Radiant,"$3,394",1.01,Very Good,J,VVS2,Jan 5
Radiant,"$3,400",1.01,Very Good,F,SI1,Jan 6
Radiant,"$3,407",0.77,Very Good,E,VS1,Jan 5
Radiant,"$3,421",1.01,Very Good,I,VS2,Jan 6
Radiant,"$3,435",1.24,Very Good,K,SI2,Jan 5
Radiant,"$3,463",0.78,Very Good,G,VVS2,Jan 5
Radiant,"$3,480",0.90,Very Good,I,VS1,Jan 4
Radiant,"$3,485",1.01,Very Good,J,SI1,Jan 5
Radiant,"$3,490",1.20,Very Good,J,SI2,Jan 6
Radiant,"$3,515",1.01,Very Good,I,VS2,Jan 6
Radiant,"$3,523",0.90,Very Good,E,SI1,Jan 6
Radiant,"$3,539",0.90,Very Good,H,VS2,Jan 5
Radiant,"$3,546",0.78,Very Good,F,VVS2,Jan 5
Radiant,"$3,552",0.91,Very Good,G,VS1,Jan 4
Radiant,"$3,556",1.02,Very Good,J,VS2,Jan 6
Radiant,"$3,568",1.01,Very Good,I,VVS1,Jan 6
Radiant,"$3,578",0.90,Very Good,F,VS2,Jan 5
Radiant,"$3,578",1.21,Very Good,J,SI1,Jan 6
Radiant,"$3,583",1.36,Very Good,K,SI2,Jan 6
Radiant,"$3,596",0.73,Very Good,E,VS1,Jan 5
Radiant,"$3,597",1.02,Very Good,G,SI1,Jan 6
Radiant,"$3,627",0.80,Very Good,F,VS1,Jan 5
Radiant,"$3,627",0.80,Very Good,F,VVS1,Jan 5
Radiant,"$3,634",0.90,Very Good,G,SI1,Jan 6
Radiant,"$3,643",0.90,Very Good,G,VVS2,Jan 5
Radiant,"$3,667",0.90,Very Good,G,SI1,Jan 5
Radiant,"$3,679",1.01,Very Good,J,VVS2,Jan 5
Radiant,"$3,680",0.77,Very Good,E,IF,Jan 5
Radiant,"$3,682",0.90,Very Good,F,SI1,Jan 6
Radiant,"$3,686",0.90,Very Good,H,SI1,Jan 6
Radiant,"$3,690",1.04,Very Good,I,VS2,Jan 6
Radiant,"$3,694",1.00,Very Good,I,VS2,Jan 6
Radiant,"$3,696",0.90,Very Good,F,SI1,Jan 5
Radiant,"$3,696",0.90,Very Good,F,SI1,Jan 5
Radiant,"$3,703",0.70,Very Good,D,IF,Jan 5
Radiant,"$3,723",1.01,Very Good,I,VS1,Jan 6
Radiant,"$3,739",1.01,Very Good,G,SI2,Jan 6
Radiant,"$3,741",0.76,Very Good,E,VVS2,Jan 4
Radiant,"$3,755",1.00,Very Good,I,VS1,Jan 5
Radiant,"$3,756",0.71,Very Good,D,IF,Jan 5
Radiant,"$3,766",0.90,Very Good,H,VS2,Jan 6
Radiant,"$3,768",1.01,Very Good,I,VS2,Jan 6
Radiant,"$3,768",1.01,Very Good,H,VS2,Jan 6
Radiant,"$3,775",1.42,Very Good,K,SI2,Jan 6
Radiant,"$3,776",1.02,Very Good,H,VS1,Jan 6
Radiant,"$3,779",1.01,Very Good,H,VS2,Jan 5
Radiant,"$3,780",1.01,Very Good,E,SI1,Jan 6
Radiant,"$3,781",0.75,Very Good,F,VVS2,Jan 4
Radiant,"$3,795",1.01,Very Good,G,SI1,Jan 6
Radiant,"$3,796",1.01,Very Good,H,VS1,Jan 6
Radiant,"$3,799",1.06,Very Good,J,VS1,Jan 5
Radiant,"$3,804",0.90,Very Good,F,SI1,Jan 4
Radiant,"$3,804",0.90,Very Good,F,SI1,Jan 4
Radiant,"$3,804",1.20,Very Good,K,VVS2,Jan 6
Radiant,"$3,806",1.02,Very Good,F,SI2,Jan 6
Radiant,"$3,808",0.84,Very Good,E,VS1,Jan 5
Radiant,"$3,813",1.02,Very Good,H,SI1,Jan 6
Radiant,"$3,813",1.00,Very Good,H,VS2,Jan 6
Radiant,"$3,818",1.01,Very Good,I,VS1,Jan 6
Radiant,"$3,834",0.90,Very Good,G,VVS2,Jan 5
Radiant,"$3,836",0.90,Very Good,D,SI1,Jan 6
Radiant,"$3,846",1.05,Very Good,I,VS2,Jan 5
Radiant,"$3,854",1.01,Very Good,I,VS2,Jan 6
Radiant,"$3,856",1.00,Very Good,I,VS2,Jan 6
Radiant,"$3,863",1.00,Very Good,H,SI1,Jan 6
Radiant,"$3,863",1.01,Very Good,G,SI1,Jan 6
Radiant,"$3,868",1.01,Very Good,I,SI2,Jan 6
Radiant,"$3,870",1.04,Very Good,H,VS1,Jan 6
Radiant,"$3,878",0.80,Very Good,E,IF,Jan 6
Radiant,"$3,888",1.00,Very Good,H,VS2,Jan 6
Radiant,"$3,893",0.80,Very Good,F,IF,Jan 5
Radiant,"$3,906",1.02,Very Good,I,SI2,Jan 6
Radiant,"$3,910",0.90,Very Good,F,SI1,Jan 5
Radiant,"$3,922",0.92,Very Good,D,SI1,Jan 5
Radiant,"$3,931",0.75,Very Good,F,VVS1,Jan 4
Radiant,"$3,933",1.02,Very Good,H,VS1,Jan 6
Radiant,"$3,934",0.83,Very Good,F,VS2,Jan 6
Radiant,"$3,934",1.01,Very Good,I,VVS2,Jan 5
Radiant,"$3,934",1.01,Very Good,G,SI1,Jan 5
Radiant,"$3,948",1.22,Very Good,J,VS2,Jan 6
Radiant,"$3,950",1.01,Very Good,I,VS1,Jan 6
Radiant,"$3,953",0.91,Very Good,G,VS2,Jan 6
Radiant,"$3,966",0.97,Very Good,F,VVS2,Jan 6
Radiant,"$3,966",1.01,Very Good,E,VS2,Jan 6
Radiant,"$3,990",1.20,Very Good,I,SI1,Jan 6
Radiant,"$3,998",1.01,Very Good,F,SI1,Jan 5
Radiant,"$4,002",1.01,Very Good,I,VVS1,Jan 6
Radiant,"$4,009",1.03,Very Good,G,SI1,Jan 5
Radiant,"$4,021",1.02,Very Good,G,SI2,Jan 5
Radiant,"$4,025",1.01,Very Good,F,VS2,Jan 6
Radiant,"$4,025",1.01,Very Good,F,VS2,Jan 6
Radiant,"$4,026",1.20,Very Good,K,VS2,Jan 5
Radiant,"$4,029",1.03,Very Good,I,VS1,Jan 6
Radiant,"$4,040",1.00,Very Good,F,VS2,Jan 6
Radiant,"$4,045",0.90,Very Good,H,VS1,Jan 4
Radiant,"$4,057",0.80,Very Good,H,VVS1,Jan 4
Radiant,"$4,082",1.01,Very Good,I,VS2,Jan 6
Radiant,"$4,093",1.01,Very Good,H,SI1,Jan 6
Radiant,"$4,097",1.01,Very Good,F,VS2,Jan 6
Radiant,"$4,105",1.01,Very Good,H,VVS2,Jan 6
Radiant,"$4,126",1.01,Very Good,H,VS1,Jan 5
Radiant,"$4,137",0.79,Very Good,E,VVS2,Jan 4
Radiant,"$4,139",1.02,Very Good,I,VVS2,Jan 6
Radiant,"$4,146",1.01,Very Good,H,VS2,Jan 6
Radiant,"$4,151",1.01,Very Good,E,SI2,Jan 5
Radiant,"$4,153",1.01,Very Good,F,VS2,Jan 6
Radiant,"$4,154",1.01,Very Good,I,SI1,Jan 6
Radiant,"$4,164",1.00,Very Good,E,SI1,Jan 6
Radiant,"$4,179",1.00,Very Good,I,VVS1,Jan 6
Radiant,"$4,179",1.00,Very Good,H,VS2,Jan 6
Radiant,"$4,188",0.97,Very Good,G,SI1,Jan 4
Radiant,"$4,190",1.00,Very Good,F,VS2,Jan 6
Radiant,"$4,209",1.00,Very Good,H,SI1,Jan 6
Radiant,"$4,209",1.30,Very Good,K,VS1,Jan 5
Radiant,"$4,213",1.01,Very Good,H,VS1,Jan 6
Radiant,"$4,218",1.01,Very Good,H,VS2,Jan 6
Radiant,"$4,219",1.02,Very Good,H,VS1,Jan 6
Radiant,"$4,239",0.80,Very Good,G,VVS2,Jan 4
Radiant,"$4,239",0.90,Very Good,F,VVS2,Jan 5
Radiant,"$4,255",1.01,Very Good,J,VVS1,Jan 5
Radiant,"$4,259",1.02,Very Good,H,VS2,Jan 6
Radiant,"$4,270",1.01,Very Good,I,SI1,Jan 6
Radiant,"$4,292",1.07,Very Good,J,VS1,Jan 6
Radiant,"$4,297",1.21,Very Good,J,SI1,Jan 5
Radiant,"$4,307",1.02,Very Good,G,VS2,Jan 6
Radiant,"$4,309",1.01,Very Good,G,VVS2,Jan 6
Radiant,"$4,317",1.01,Very Good,I,SI1,Jan 6
Radiant,"$4,326",1.02,Very Good,F,SI1,Jan 5
Radiant,"$4,348",1.01,Very Good,E,VS2,Jan 6
Radiant,"$4,354",1.03,Very Good,H,VS1,Jan 6
Radiant,"$4,357",1.01,Very Good,H,SI2,Jan 5
Radiant,"$4,357",1.01,Very Good,H,VS1,Jan 5
Radiant,"$4,363",1.21,Very Good,J,VS2,Jan 5
Radiant,"$4,364",1.01,Very Good,H,VS2,Jan 6
Radiant,"$4,364",1.01,Very Good,H,VS2,Jan 5
Radiant,"$4,374",1.01,Very Good,H,VS2,Jan 5
Radiant,"$4,381",1.00,Very Good,H,VS1,Jan 6
Radiant,"$4,400",1.00,Very Good,G,SI1,Jan 6
Radiant,"$4,408",1.02,Very Good,H,VS2,Jan 6
Radiant,"$4,409",1.01,Very Good,G,VS1,Jan 6
Radiant,"$4,418",1.01,Very Good,I,VS1,Jan 6
Radiant,"$4,422",1.03,Very Good,F,VS2,Jan 6
Radiant,"$4,423",0.80,Very Good,G,VVS1,Jan 4
Radiant,"$4,450",1.01,Very Good,G,VVS1,Jan 6
Radiant,"$4,452",1.01,Very Good,F,VS2,Jan 6
Radiant,"$4,456",1.00,Very Good,F,VS2,Jan 6
Radiant,"$4,459",1.01,Very Good,G,VVS2,Jan 6
Radiant,"$4,476",1.12,Very Good,E,SI2,Jan 6
Radiant,"$4,480",1.01,Very Good,G,VS1,Jan 6
Radiant,"$4,483",1.03,Very Good,G,VS1,Jan 6
Radiant,"$4,498",1.23,Very Good,J,VS2,Jan 5
Radiant,"$4,512",0.92,Very Good,H,IF,Jan 4
Radiant,"$4,514",0.80,Very Good,F,VVS2,Jan 4
Radiant,"$4,528",1.02,Very Good,E,VS2,Jan 6
Radiant,"$4,540",1.11,Very Good,H,VVS1,Jan 6
Radiant,"$4,546",1.01,Very Good,G,VVS2,Jan 6
Radiant,"$4,559",1.01,Very Good,E,VS2,Jan 6
Radiant,"$4,584",1.01,Very Good,G,VS2,Jan 6
Radiant,"$4,587",1.01,Very Good,H,VS1,Jan 6
Radiant,"$4,593",0.92,Very Good,G,VS2,Jan 4
Radiant,"$4,593",1.00,Very Good,F,VS2,Jan 6
Radiant,"$4,604",0.90,Very Good,E,VS2,Jan 4
Radiant,"$4,608",1.02,Very Good,H,VVS1,Jan 6
Radiant,"$4,610",1.02,Very Good,G,VVS2,Jan 6
Radiant,"$4,622",0.93,Very Good,E,VS2,Jan 6
Radiant,"$4,632",1.01,Very Good,D,SI2,Jan 6
Radiant,"$4,650",1.31,Very Good,J,SI2,Jan 5
Radiant,"$4,657",1.02,Very Good,H,VVS1,Jan 6
Radiant,"$4,658",1.01,Very Good,F,SI1,Jan 6
Radiant,"$4,672",1.29,Very Good,J,SI1,Jan 5
Radiant,"$4,680",1.01,Very Good,F,VS2,Jan 6
Radiant,"$4,686",1.20,Very Good,J,VVS2,Jan 5
Radiant,"$4,689",1.03,Very Good,F,SI1,Jan 6
Radiant,"$4,695",1.00,Very Good,H,VS1,Jan 5
Radiant,"$4,712",1.02,Very Good,G,VS1,Jan 6
Radiant,"$4,730",1.01,Very Good,H,VS2,Jan 5
Radiant,"$4,734",1.21,Very Good,I,SI2,Jan 6
Radiant,"$4,740",1.01,Very Good,F,SI2,Jan 6
Radiant,"$4,741",1.20,Very Good,J,SI2,Jan 6
Radiant,"$4,742",1.01,Very Good,H,VS1,Jan 5
Radiant,"$4,753",0.81,Very Good,E,VVS2,Jan 4
Radiant,"$4,773",1.02,Very Good,F,VS2,Jan 5
Radiant,"$4,800",1.06,Very Good,I,VVS1,Jan 5
Radiant,"$4,805",1.09,Very Good,I,VS1,Jan 5
Radiant,"$4,807",1.00,Very Good,E,SI2,Jan 6
Radiant,"$4,820",1.01,Very Good,G,VS1,Jan 6
Radiant,"$4,820",1.00,Very Good,H,VVS1,Jan 6
Radiant,"$4,844",0.90,Very Good,D,VS2,Jan 5
Radiant,"$4,850",1.01,Very Good,G,VS1,Jan 6
Radiant,"$4,857",1.02,Very Good,H,VVS2,Jan 5
Radiant,"$4,872",1.18,Very Good,I,SI1,Jan 6
Radiant,"$4,876",0.71,Very Good,D,IF,Jan 4
Radiant,"$4,877",1.01,Very Good,H,VS2,Jan 5
Radiant,"$4,887",1.01,Very Good,H,SI1,Jan 6
Radiant,"$4,893",1.00,Very Good,H,SI1,Jan 6
Radiant,"$4,913",1.02,Very Good,G,VS2,Jan 6
Radiant,"$4,945",1.02,Very Good,G,VS1,Jan 6
Radiant,"$4,970",1.00,Very Good,E,VS2,Jan 6
Radiant,"$4,992",1.01,Very Good,F,VS2,Jan 6
Radiant,"$5,000",1.01,Very Good,F,VS1,Jan 6
Radiant,"$5,001",1.00,Very Good,F,VVS2,Jan 5
Radiant,"$5,001",1.00,Very Good,E,VS1,Jan 5
Radiant,"$5,009",1.01,Very Good,E,VS2,Jan 6
Radiant,"$5,023",1.03,Very Good,E,VS2,Jan 4
Radiant,"$5,048",1.06,Very Good,F,VS2,Jan 6
Radiant,"$5,050",1.23,Very Good,I,VS1,Jan 6
Radiant,"$5,063",1.20,Very Good,H,SI2,Jan 5
Radiant,"$5,064",1.01,Very Good,F,SI2,Jan 6
Radiant,"$5,071",1.01,Very Good,F,VS1,Jan 6
Radiant,"$5,083",1.02,Very Good,G,VVS2,Jan 6
Radiant,"$5,138",1.20,Very Good,G,SI2,Jan 6
Radiant,"$5,148",1.01,Very Good,G,VVS1,Jan 6
Radiant,"$5,153",1.01,Very Good,E,VS1,Jan 6
Radiant,"$5,162",1.01,Very Good,H,VS2,Jan 6
Radiant,"$5,165",1.21,Very Good,I,SI2,Jan 5
Radiant,"$5,181",1.04,Very Good,G,VS2,Jan 5
Radiant,"$5,200",1.02,Very Good,F,VS1,Jan 6
Radiant,"$5,204",1.30,Very Good,H,SI2,Jan 6
Radiant,"$5,205",1.01,Very Good,G,VS2,Jan 5
Radiant,"$5,205",1.01,Very Good,E,VS2,Jan 5
Radiant,"$5,205",1.01,Very Good,H,VVS1,Jan 6
Radiant,"$5,221",1.01,Very Good,F,VS1,Jan 6
Radiant,"$5,224",1.21,Very Good,I,VS2,Jan 6
Radiant,"$5,225",1.01,Very Good,E,SI1,Jan 6
Radiant,"$5,241",1.01,Very Good,G,VS1,Jan 6
Radiant,"$5,241",1.01,Very Good,G,VS1,Jan 6
Radiant,"$5,243",1.21,Very Good,H,SI1,Jan 6
Radiant,"$5,271",1.01,Very Good,F,VVS1,Jan 6
Radiant,"$5,279",1.21,Very Good,I,SI1,Jan 6
Radiant,"$5,279",1.50,Very Good,K,SI2,Jan 6
Radiant,"$5,304",1.03,Very Good,G,VS2,Jan 5
Radiant,"$5,326",1.00,Very Good,H,VVS2,Jan 4
Radiant,"$5,353",1.22,Very Good,I,VS1,Jan 6
Radiant,"$5,355",1.09,Very Good,G,SI1,Jan 5
Radiant,"$5,355",1.01,Very Good,D,VS1,Jan 5
Radiant,"$5,355",1.01,Very Good,F,VVS2,Jan 6
Radiant,"$5,404",1.51,Very Good,K,SI2,Jan 5
Radiant,"$5,411",1.24,Very Good,J,VVS1,Jan 5
Radiant,"$5,456",1.01,Very Good,G,VS1,Jan 6
Radiant,"$5,458",1.01,Very Good,G,VVS2,Jan 6
Radiant,"$5,466",1.21,Very Good,G,SI2,Jan 6
Radiant,"$5,494",1.20,Very Good,G,SI2,Jan 5
Radiant,"$5,502",1.30,Very Good,J,SI1,Jan 5
Radiant,"$5,508",1.01,Very Good,E,VVS1,Jan 6
Radiant,"$5,532",1.02,Very Good,E,VS2,Jan 6
Radiant,"$5,532",1.21,Very Good,I,SI2,Jan 6
Radiant,"$5,566",1.24,Very Good,G,SI1,Jan 6
Radiant,"$5,582",0.96,Very Good,E,VS2,Jan 4
Radiant,"$5,600",1.01,Very Good,E,VVS2,Jan 6
Radiant,"$5,607",0.90,Very Good,F,VVS1,Jan 5
Radiant,"$5,622",1.20,Very Good,G,SI2,Jan 5
Radiant,"$5,624",1.01,Very Good,G,VS2,Jan 4
Radiant,"$5,624",1.01,Very Good,F,VVS1,Jan 6
Radiant,"$5,624",1.01,Very Good,F,VVS1,Jan 6
Radiant,"$5,637",1.20,Very Good,G,SI2,Jan 5
Radiant,"$5,663",1.01,Very Good,E,VS1,Jan 5
Radiant,"$5,669",1.01,Very Good,E,VVS1,Jan 6
Radiant,"$5,674",1.20,Very Good,G,SI2,Jan 6
Radiant,"$5,685",1.00,Very Good,H,VS1,Jan 6
Radiant,"$5,703",1.01,Very Good,F,VS1,Jan 6
Radiant,"$5,728",0.92,Very Good,F,VVS1,Jan 4
Radiant,"$5,734",1.30,Very Good,I,SI2,Jan 6
Radiant,"$5,739",1.01,Very Good,G,VVS2,Jan 6
Radiant,"$5,740",1.21,Very Good,D,SI2,Jan 6
Radiant,"$5,750",1.01,Very Good,G,VVS1,Jan 6
Radiant,"$5,764",1.02,Very Good,G,VS2,Jan 5
Radiant,"$5,791",0.80,Very Good,D,IF,Jan 4
Radiant,"$5,822",1.02,Very Good,E,VS1,Jan 6
Radiant,"$5,822",1.20,Very Good,H,SI2,Jan 5
Radiant,"$5,828",1.04,Very Good,E,VS1,Jan 5
Radiant,"$5,830",1.07,Very Good,E,SI1,Jan 5
Radiant,"$5,849",1.50,Very Good,K,SI1,Jan 6
Radiant,"$5,851",1.00,Very Good,G,VS1,Jan 6
Radiant,"$5,865",1.01,Very Good,D,VS1,Jan 6
Radiant,"$5,866",1.01,Very Good,G,VS1,Jan 5
Radiant,"$5,866",1.01,Very Good,G,VS1,Jan 5
Radiant,"$5,869",1.50,Very Good,H,SI2,Dec 30
Radiant,"$5,882",1.21,Very Good,F,SI2,Jan 5
Radiant,"$5,891",0.99,Very Good,F,VS2,Jan 4
Radiant,"$5,892",1.30,Very Good,J,VVS1,Jan 5
Radiant,"$5,904",1.51,Very Good,J,SI1,Jan 6
Radiant,"$5,906",1.11,Very Good,H,VS2,Jan 5
Radiant,"$5,924",1.02,Very Good,G,VS1,Jan 5
Radiant,"$5,931",1.01,Very Good,D,VVS2,Jan 6
Radiant,"$5,932",1.30,Very Good,H,SI2,Jan 5
Radiant,"$5,943",1.52,Very Good,J,SI1,Jan 6
Radiant,"$5,950",1.00,Very Good,I,SI1,Jan 5
Radiant,"$5,992",1.20,Very Good,G,SI2,Jan 6
Radiant,"$6,002",1.01,Very Good,E,VS2,Jan 6
Radiant,"$6,006",1.01,Very Good,F,VVS1,Jan 6
Radiant,"$6,052",1.01,Very Good,F,VS2,Jan 4
Radiant,"$6,116",1.50,Very Good,K,SI1,Jan 6
Radiant,"$6,139",1.50,Very Good,J,SI2,Jan 5
Radiant,"$6,142",1.22,Very Good,G,SI1,Jan 5
Radiant,"$6,160",0.93,Very Good,E,VVS1,Jan 4
Radiant,"$6,162",1.23,Very Good,D,SI2,Jan 6
Radiant,"$6,174",1.49,Very Good,J,VS2,Jan 5
Radiant,"$6,176",1.21,Very Good,I,VVS2,Jan 6
Radiant,"$6,180",1.51,Very Good,J,SI2,Jan 5
Radiant,"$6,192",1.00,Very Good,F,VS2,Jan 6
Radiant,"$6,205",1.10,Very Good,G,VS2,Jan 6
Radiant,"$6,212",1.01,Very Good,F,VS1,Jan 6
Radiant,"$6,213",1.52,Very Good,J,SI2,Jan 6
Radiant,"$6,213",1.51,Very Good,J,SI2,Jan 6
Radiant,"$6,223",1.25,Very Good,I,VS2,Jan 6
Radiant,"$6,233",1.19,Very Good,H,VS2,Jan 6
Radiant,"$6,254",1.51,Very Good,K,SI1,Jan 6
Radiant,"$6,274",1.01,Very Good,E,VS1,Jan 4
Radiant,"$6,294",1.31,Very Good,H,SI1,Jan 6
Radiant,"$6,315",1.50,Very Good,J,SI1,Jan 5
Radiant,"$6,331",1.30,Very Good,D,SI2,Jan 6
Radiant,"$6,335",1.01,Very Good,F,VS1,Jan 6
Radiant,"$6,338",1.21,Very Good,G,SI1,Jan 6
Radiant,"$6,339",1.31,Very Good,E,SI2,Jan 5
Radiant,"$6,343",1.51,Very Good,J,SI1,Jan 6
Radiant,"$6,368",1.01,Very Good,F,VS1,Jan 5
Radiant,"$6,371",1.02,Very Good,D,VS1,Jan 6
Radiant,"$6,395",1.01,Very Good,G,VVS2,Jan 4
Radiant,"$6,403",1.50,Very Good,J,SI2,Jan 5
Radiant,"$6,410",1.51,Very Good,I,SI2,Jan 6
Radiant,"$6,457",1.20,Very Good,I,VS1,Jan 6
Radiant,"$6,477",1.30,Very Good,G,SI2,Jan 5
Radiant,"$6,496",1.50,Very Good,I,SI2,Jan 6
Radiant,"$6,530",1.22,Very Good,E,SI2,Jan 5
Radiant,"$6,534",1.20,Very Good,I,VVS2,Jan 6
Radiant,"$6,542",1.05,Very Good,G,VS1,Jan 6
Radiant,"$6,552",1.50,Very Good,I,SI2,Jan 6
Radiant,"$6,572",1.24,Very Good,G,SI1,Jan 6
Radiant,"$6,576",1.52,Very Good,J,SI1,Jan 6
Radiant,"$6,614",1.20,Very Good,G,SI1,Jan 6
Radiant,"$6,634",1.52,Very Good,J,SI1,Jan 6
Radiant,"$6,676",1.51,Very Good,J,SI1,Jan 6
Radiant,"$6,694",1.51,Very Good,K,SI1,Jan 6
Radiant,"$6,710",1.70,Very Good,K,SI1,Jan 6
Radiant,"$6,716",1.40,Very Good,G,SI2,Jan 6
Radiant,"$6,769",1.20,Very Good,I,VVS1,Jan 6
Radiant,"$6,781",1.30,Very Good,H,SI2,Jan 5
Radiant,"$6,834",1.50,Very Good,K,VS2,Jan 5
Radiant,"$6,834",1.40,Very Good,J,VS1,Jan 5
Radiant,"$6,838",1.05,Very Good,F,VS2,Jan 6
Radiant,"$6,899",1.40,Very Good,F,SI2,Jan 6
Radiant,"$6,899",1.31,Very Good,G,SI2,Jan 5
Radiant,"$6,950",1.50,Very Good,J,VS1,Jan 6
Radiant,"$6,966",1.20,Very Good,H,VS1,Jan 5
Radiant,"$6,981",1.50,Very Good,K,SI2,Jan 5
Radiant,"$6,984",1.01,Very Good,E,VS1,Jan 4
Radiant,"$7,010",1.51,Very Good,J,VS2,Jan 6
Radiant,"$7,014",1.50,Very Good,J,SI1,Jan 6
Radiant,"$7,054",1.54,Very Good,I,SI2,Jan 6
Radiant,"$7,104",1.01,Very Good,D,VVS1,Jan 6
Radiant,"$7,108",1.51,Very Good,I,SI2,Jan 5
Radiant,"$7,116",1.20,Very Good,H,VVS2,Jan 6
Radiant,"$7,161",1.52,Very Good,J,SI1,Jan 6
Radiant,"$7,179",1.20,Very Good,E,VS1,Jan 6
Radiant,"$7,208",1.21,Very Good,G,VS2,Jan 5
Radiant,"$7,220",1.30,Very Good,G,SI2,Jan 5
Radiant,"$7,224",1.51,Very Good,J,SI1,Jan 5
Radiant,"$7,229",1.23,Very Good,E,SI1,Jan 5
Radiant,"$7,253",1.50,Very Good,I,SI2,Jan 5
Radiant,"$7,289",1.21,Very Good,H,VS2,Jan 6
Radiant,"$7,308",1.50,Very Good,J,VS1,Jan 5
Radiant,"$7,315",1.50,Very Good,J,SI2,Jan 5
Radiant,"$7,326",1.20,Very Good,G,SI1,Jan 6
Radiant,"$7,331",1.20,Very Good,E,SI1,Jan 6
Radiant,"$7,340",1.80,Very Good,K,SI1,Jan 5
Radiant,"$7,379",1.50,Very Good,I,SI2,Jan 6
Radiant,"$7,388",1.52,Very Good,J,SI2,Jan 6
Radiant,"$7,439",1.50,Very Good,J,SI2,Jan 6
Radiant,"$7,504",1.24,Very Good,G,SI1,Jan 4
Radiant,"$7,506",1.00,Very Good,E,VVS1,Jan 4
Radiant,"$7,506",1.21,Very Good,H,VVS1,Jan 5
Radiant,"$7,524",1.51,Very Good,E,SI2,Jan 6
Radiant,"$7,546",1.20,Very Good,G,VS2,Jan 6
Radiant,"$7,574",1.20,Very Good,H,VS2,Jan 6
Radiant,"$7,598",1.20,Very Good,E,SI1,Jan 6
Radiant,"$7,600",1.50,Very Good,F,SI2,Jan 6
Radiant,"$7,660",1.20,Very Good,E,SI1,Jan 5
Radiant,"$7,680",1.50,Very Good,G,SI2,Jan 6
Radiant,"$7,691",1.20,Very Good,E,SI1,Jan 6
Radiant,"$7,705",1.51,Very Good,J,VS2,Jan 5
Radiant,"$7,708",1.01,Very Good,D,VVS1,Jan 4
Radiant,"$7,799",1.51,Very Good,J,SI2,Jan 5
