Shape,Price,Carat,Cut,Color,Clarity,Delivery Date
Emerald,$780,0.49,Very Good,G,VS2,Jan 6
Emerald,$780,0.43,Very Good,F,VVS1,Jan 6
Emerald,$787,0.45,Very Good,H,VS1,Jan 6
Emerald,$790,0.55,Very Good,E,SI1,Jan 6
Emerald,$790,0.51,Very Good,G,VS1,Jan 6
Emerald,$794,0.50,Very Good,F,SI1,Jan 5
Emerald,$794,0.50,Very Good,I,VS2,Jan 5
Emerald,$798,0.50,Very Good,E,SI1,Jan 6
Emerald,$798,0.50,Very Good,E,SI1,Jan 6
Emerald,$800,0.44,Very Good,F,IF,Jan 6
Emerald,$808,0.66,Very Good,K,VVS1,Jan 5
Emerald,$810,0.44,Very Good,F,VS1,Jan 6
Emerald,$810,0.41,Very Good,D,VS1,Jan 6
Emerald,$810,0.51,Very Good,F,SI1,Jan 5
Emerald,$810,0.42,Very Good,F,VS1,Jan 6
Emerald,$813,0.40,Very Good,D,VS1,Jan 5
Emerald,$820,0.46,Very Good,E,VVS1,Jan 6
Emerald,$820,0.44,Very Good,D,VS1,Jan 6
Emerald,$820,0.51,Very Good,G,VS2,Jan 6
Emerald,$820,0.50,Very Good,F,SI1,Jan 6
Emerald,$820,0.50,Very Good,G,SI1,Jan 6
Emerald,$820,0.55,Very Good,E,SI2,Jan 6
Emerald,$820,0.51,Very Good,G,VS2,Jan 6
Emerald,$823,0.40,Very Good,F,VVS1,Jan 6
Emerald,$825,0.50,Very Good,I,VS2,Jan 6
Emerald,$826,0.50,Very Good,J,VS1,Jan 5
Emerald,$829,0.41,Very Good,E,VVS1,Jan 6
Emerald,$829,0.41,Very Good,E,VVS2,Jan 6
Emerald,$830,0.52,Very Good,I,VVS1,Jan 6
Emerald,$830,0.41,Very Good,G,VVS2,Jan 6
Emerald,$831,0.50,Very Good,J,VS1,Jan 5
Emerald,$838,0.55,Very Good,J,VVS2,Jan 5
Emerald,$838,0.40,Very Good,F,VVS1,Jan 6
Emerald,$840,0.52,Very Good,I,VVS1,Jan 6
Emerald,$840,0.42,Very Good,D,VVS1,Jan 6
Emerald,$841,0.43,Very Good,F,VVS1,Jan 6
Emerald,$843,0.46,Very Good,F,VS2,Jan 6
Emerald,$844,0.50,Very Good,I,VS1,Jan 6
Emerald,$845,0.52,Very Good,E,SI1,Jan 5
Emerald,$845,0.51,Very Good,J,VVS1,Jan 6
Emerald,$850,0.42,Very Good,E,VVS1,Jan 6
Emerald,$850,0.50,Very Good,H,VS2,Jan 6
Emerald,$850,0.55,Very Good,G,SI1,Jan 6
Emerald,$850,0.51,Very Good,G,SI1,Jan 6
Emerald,$850,0.51,Very Good,E,SI1,Jan 6
Emerald,$850,0.54,Very Good,G,SI1,Jan 6
Emerald,$850,0.60,Very Good,G,SI1,Jan 6
Emerald,$850,0.49,Very Good,G,VS1,Jan 6
Emerald,$851,0.50,Very Good,J,VVS1,Jan 6
Emerald,$852,0.61,Very Good,J,SI1,Jan 6
Emerald,$853,0.50,Very Good,J,IF,Jan 6
Emerald,$858,0.50,Very Good,J,VVS1,Jan 6
Emerald,$859,0.41,Very Good,F,VVS1,Jan 6
Emerald,$861,0.53,Very Good,I,VS1,Jan 6
Emerald,$862,0.48,Very Good,E,VS1,Jan 6
Emerald,$864,0.40,Very Good,D,VVS1,Jan 6
Emerald,$864,0.50,Very Good,I,VVS2,Jan 5
Emerald,$864,0.50,Very Good,I,VVS2,Jan 6
Emerald,$864,0.50,Very Good,I,VVS2,Jan 6
Emerald,$869,0.40,Very Good,D,VVS2,Jan 6
Emerald,$869,0.40,Very Good,D,VVS2,Jan 6
Emerald,$869,0.40,Very Good,E,VVS1,Jan 6
Emerald,$869,0.40,Very Good,D,VVS2,Jan 6
Emerald,$870,0.50,Very Good,F,VS1,Jan 6
Emerald,$870,0.51,Very Good,G,VS2,Jan 6
Emerald,$876,0.44,Very Good,G,VS2,Jan 6
Emerald,$876,0.51,Very Good,J,VVS2,Jan 5
Emerald,$876,0.50,Very Good,I,VS1,Jan 5
Emerald,$877,0.55,Very Good,I,SI1,Jan 6
Emerald,$880,0.50,Very Good,G,VS1,Jan 6
Emerald,$880,0.52,Very Good,E,VS1,Jan 6
Emerald,$880,0.50,Very Good,F,VS2,Jan 6
Emerald,$880,0.53,Very Good,G,VS1,Jan 6
