Shape,Price,Carat,Cut,Color,Clarity,Delivery Date
Princess,$553,0.30,Very Good,E,VVS2,Jan 5
Princess,$556,0.34,Very Good,D,SI1,Jan 5
Princess,$560,0.31,Very Good,G,VS1,Jan 5
Princess,$560,0.40,Very Good,G,VS2,Jan 6
Princess,$564,0.32,Very Good,E,VVS1,Jan 6
Princess,$566,0.31,Very Good,G,VVS2,Jan 5
Princess,$567,0.34,Very Good,F,VVS1,Jan 5
Princess,$570,0.30,Very Good,D,VS1,Jan 5
Princess,$570,0.30,Very Good,D,VS1,Jan 5
Princess,$570,0.31,Very Good,E,VS1,Jan 5
Princess,$570,0.30,Very Good,E,VVS2,Jan 5
Princess,$574,0.33,Very Good,H,VS1,Jan 5
Princess,$587,0.31,Very Good,G,VVS1,Jan 5
Princess,$588,0.32,Very Good,E,VS1,Jan 5
Princess,$589,0.31,Very Good,D,VS1,Jan 5
Princess,$591,0.41,Very Good,K,IF,Jan 5
Princess,$603,0.33,Very Good,G,VVS2,Jan 5
Princess,$606,0.32,Very Good,F,VVS2,Jan 5
Princess,$608,0.33,Very Good,E,VVS2,Jan 5
Princess,$608,0.32,Very Good,D,VS1,Jan 5
Princess,$608,0.32,Very Good,D,VS1,Jan 5
Princess,$610,0.42,Very Good,D,VS2,Jan 6
Princess,$616,0.31,Very Good,F,IF,Jan 5
Princess,$620,0.43,Very Good,F,VS1,Jan 6
Princess,$620,0.40,Very Good,F,VS1,Jan 6
Princess,$620,0.41,Very Good,H,VVS2,Jan 6
Princess,$625,0.33,Very Good,G,VVS1,Jan 5
Princess,$627,0.34,Very Good,E,VVS2,Jan 5
Princess,$630,0.40,Very Good,G,VS1,Jan 6
Princess,$632,0.35,Very Good,E,VS2,Jan 5
Princess,$634,0.30,Very Good,E,VVS1,Jan 5
Princess,$634,0.30,Very Good,D,VVS2,Jan 5
Princess,$647,0.31,Very Good,D,VVS1,Jan 5
Princess,$650,0.40,Very Good,G,VVS2,Jan 6
Princess,$653,0.34,Very Good,D,VVS2,Jan 5
Princess,$655,0.31,Very Good,E,VVS1,Jan 5
Princess,$660,0.55,Very Good,G,SI2,Jan 6
Princess,$660,0.52,Very Good,K,VS1,Jan 6
Princess,$661,0.36,Very Good,E,VS1,Jan 5
Princess,$665,0.33,Very Good,F,VVS1,Jan 5
Princess,$665,0.35,Very Good,D,VS1,Jan 5
Princess,$676,0.32,Very Good,D,VVS2,Jan 5
Princess,$676,0.32,Very Good,D,VVS2,Jan 5
Princess,$680,0.43,Very Good,J,VVS2,Jan 5
Princess,$720,0.53,Very Good,E,SI2,Jan 6
Princess,$720,0.51,Very Good,F,SI2,Jan 6
Princess,$721,0.39,Very Good,D,VS2,Jan 5
Princess,$724,0.40,Very Good,I,VVS1,Jan 5
Princess,$730,0.57,Very Good,H,SI2,Jan 6
Princess,$736,0.41,Very Good,F,SI1,Jan 5
Princess,$740,0.53,Very Good,J,VS1,Jan 6
Princess,$750,0.50,Very Good,F,SI1,Jan 6
Princess,$750,0.40,Very Good,F,VVS1,Jan 6
Princess,$752,0.41,Very Good,I,VVS2,Jan 5
Princess,$760,0.57,Very Good,G,SI1,Jan 6
Princess,$763,0.50,Very Good,H,SI1,Jan 5
Princess,$781,0.40,Very Good,I,VVS1,Jan 5
Princess,$782,0.40,Very Good,I,IF,Jan 5
Princess,$787,0.50,Very Good,G,SI1,Jan 5
Princess,$789,0.41,Very Good,I,VVS1,Jan 5
Princess,$790,0.50,Very Good,H,VVS2,Jan 6
Princess,$790,0.52,Very Good,F,SI1,Jan 6
Princess,$792,0.31,Very Good,F,VVS2,Jan 4
Princess,$808,0.42,Very Good,I,VVS1,Jan 5
Princess,$818,0.51,Very Good,G,SI1,Jan 5
Princess,$830,0.50,Very Good,I,VS1,Jan 6
Princess,$839,0.44,Very Good,J,VVS1,Jan 5
Princess,$845,0.39,Very Good,F,IF,Jan 6
Princess,$845,0.44,Very Good,I,VVS1,Jan 5
Princess,$848,0.50,Very Good,H,VS2,Jan 6
Princess,$850,0.50,Very Good,F,VVS2,Jan 6
Princess,$850,0.50,Very Good,F,VS2,Jan 6
Princess,$852,0.50,Very Good,I,SI1,Jan 6
Princess,$860,0.54,Very Good,G,VS1,Jan 6
Princess,$860,0.53,Very Good,F,VS2,Jan 6
Princess,$860,0.50,Very Good,F,VS2,Jan 6
Princess,$860,0.50,Very Good,H,VS1,Jan 6
Princess,$870,0.50,Very Good,G,VVS1,Jan 6
Princess,$870,0.51,Very Good,G,VS2,Jan 6
Princess,$872,0.41,Very Good,H,VVS1,Jan 5
Princess,$876,0.52,Very Good,J,VS1,Jan 5
Princess,$887,0.32,Very Good,D,IF,Jan 5
Princess,$890,0.51,Very Good,E,VS1,Jan 6
Princess,$890,0.57,Very Good,I,VVS2,Jan 6
Princess,$890,0.51,Very Good,H,VVS2,Jan 6
Princess,$894,0.41,Very Good,H,VVS2,Jan 5
Princess,$905,0.40,Very Good,D,VS1,Jan 5
Princess,$919,0.50,Very Good,F,SI2,Jan 5
Princess,$920,0.52,Very Good,I,VS1,Jan 6
Princess,$929,0.50,Very Good,D,SI2,Jan 5
Princess,$936,0.43,Very Good,E,VS1,Jan 5
Princess,$939,0.59,Very Good,I,SI1,Jan 5
Princess,$948,0.41,Very Good,D,VS1,Jan 5
Princess,$950,0.50,Very Good,H,VS1,Jan 5
Princess,$958,0.57,Very Good,J,VS1,Jan 5
Princess,$965,0.50,Very Good,E,VS2,Jan 5
Princess,$977,0.45,Very Good,I,IF,Jan 5
Princess,$990,0.57,Very Good,J,VVS2,Jan 5
Princess,$993,0.50,Very Good,D,VS2,Jan 5
Princess,"$1,000",0.50,Very Good,G,VVS1,Jan 6
Princess,"$1,002",0.60,Very Good,E,SI1,Dec 30
Princess,"$1,005",0.50,Very Good,F,VS2,Jan 5
Princess,"$1,010",0.72,Very Good,J,SI1,Jan 6
Princess,"$1,020",0.51,Very Good,E,VS1,Jan 6
Princess,"$1,025",0.44,Very Good,E,VVS2,Jan 5
Princess,"$1,030",0.70,Very Good,K,VS1,Jan 6
Princess,"$1,040",0.52,Very Good,F,VVS1,Jan 6
Princess,"$1,050",0.51,Very Good,G,SI1,Jan 6
Princess,"$1,052",0.46,Very Good,F,VS2,Jan 6
Princess,"$1,052",0.51,Very Good,G,VVS1,Jan 5
Princess,"$1,055",0.61,Very Good,F,SI2,Jan 6
Princess,"$1,059",0.50,Very Good,G,VVS2,Jan 5
Princess,"$1,063",0.56,Very Good,I,VS1,Jan 5
Princess,"$1,070",0.52,Very Good,F,SI1,Jan 5
Princess,"$1,070",0.53,Very Good,E,VS1,Jan 6
Princess,"$1,072",0.48,Very Good,E,VVS1,Jan 5
Princess,"$1,073",0.50,Very Good,F,VVS2,Jan 5
Princess,"$1,079",0.59,Very Good,E,SI2,Jan 5
Princess,"$1,084",0.56,Very Good,F,SI1,Jan 5
Princess,"$1,097",0.50,Very Good,H,IF,Jan 6
Princess,"$1,097",0.50,Very Good,F,VS1,Jan 6
Princess,"$1,098",0.50,Very Good,E,VVS2,Jan 5
Princess,"$1,100",0.70,Very Good,J,SI2,Jan 6
Princess,"$1,103",0.42,Very Good,D,VVS2,Jan 5
Princess,"$1,108",0.54,Very Good,F,SI1,Jan 5
Princess,"$1,111",0.50,Very Good,F,VVS2,Jan 6
Princess,"$1,113",0.55,Very Good,I,VVS1,Jan 6
Princess,"$1,116",0.51,Very Good,F,VS1,Jan 5
Princess,"$1,120",0.72,Very Good,K,VS1,Jan 6
Princess,"$1,120",0.51,Very Good,F,VVS1,Jan 5
Princess,"$1,140",0.50,Very Good,H,VS1,Jan 5
Princess,"$1,140",0.54,Very Good,E,SI2,Jan 5
Princess,"$1,140",0.51,Very Good,E,VVS1,Jan 6
Princess,"$1,147",0.70,Very Good,J,SI1,Jan 6
Princess,"$1,152",0.59,Very Good,I,VS2,Jan 5
Princess,"$1,160",0.76,Very Good,J,SI1,Jan 6
Princess,"$1,160",0.70,Very Good,H,SI2,Jan 6
Princess,"$1,163",0.50,Very Good,E,VVS2,Jan 6
Princess,"$1,163",0.50,Very Good,F,VVS1,Jan 6
Princess,"$1,166",0.56,Very Good,G,SI1,Jan 6
Princess,"$1,169",0.40,Very Good,E,VVS2,Jan 4
Princess,"$1,173",0.51,Very Good,F,VS2,Jan 5
Princess,"$1,174",0.60,Very Good,I,VS2,Jan 5
Princess,"$1,174",0.60,Very Good,I,VS2,Jan 5
Princess,"$1,174",0.52,Very Good,D,VS2,Jan 5
Princess,"$1,176",0.58,Very Good,F,SI1,Jan 6
Princess,"$1,177",0.51,Very Good,E,VS1,Jan 6
Princess,"$1,177",0.55,Very Good,E,SI1,Jan 5
Princess,"$1,177",0.57,Very Good,G,VS2,Jan 5
Princess,"$1,179",0.58,Very Good,G,VS1,Jan 5
Princess,"$1,180",0.70,Very Good,I,SI2,Jan 6
Princess,"$1,180",0.70,Very Good,G,SI2,Jan 6
Princess,"$1,187",0.51,Very Good,I,VVS1,Jan 5
Princess,"$1,191",0.60,Very Good,H,VS1,Jan 5
Princess,"$1,191",0.60,Very Good,H,VS1,Jan 5
Princess,"$1,194",0.62,Very Good,J,VVS1,Jan 6
Princess,"$1,196",0.56,Very Good,G,VS2,Jan 5
Princess,"$1,200",0.56,Very Good,F,VVS1,Jan 6
Princess,"$1,203",0.71,Very Good,K,SI1,Jan 5
Princess,"$1,205",0.50,Very Good,E,VVS2,Jan 6
Princess,"$1,211",0.50,Very Good,F,VVS2,Jan 5
Princess,"$1,220",0.70,Very Good,E,SI2,Jan 6
Princess,"$1,220",0.58,Very Good,F,VS1,Jan 6
Princess,"$1,226",0.56,Very Good,H,SI1,Jan 6
Princess,"$1,229",0.40,Very Good,G,VVS1,Jan 4
Princess,"$1,230",0.72,Very Good,J,SI2,Jan 6
Princess,"$1,237",0.51,Very Good,F,VVS1,Jan 6
Princess,"$1,239",0.70,Very Good,G,SI1,Dec 30
Princess,"$1,244",0.60,Very Good,I,VS1,Jan 5
Princess,"$1,244",0.60,Very Good,I,VS1,Jan 5
Princess,"$1,250",0.50,Very Good,G,VVS1,Jan 6
Princess,"$1,252",0.51,Very Good,G,VVS2,Jan 5
Princess,"$1,255",0.61,Very Good,I,VS1,Jan 6
Princess,"$1,260",0.70,Very Good,F,SI2,Jan 6
Princess,"$1,260",0.72,Very Good,J,VS2,Jan 6
Princess,"$1,261",0.60,Very Good,G,VS1,Jan 5
Princess,"$1,262",0.60,Very Good,E,VS2,Jan 5
Princess,"$1,267",0.50,Very Good,F,VS1,Jan 6
Princess,"$1,270",0.72,Very Good,H,SI2,Jan 6
Princess,"$1,277",0.52,Very Good,G,VVS2,Jan 5
Princess,"$1,279",0.52,Very Good,G,VS2,Jan 6
Princess,"$1,280",0.71,Very Good,H,SI2,Jan 6
Princess,"$1,280",0.79,Very Good,I,SI2,Jan 6
Princess,"$1,281",0.60,Very Good,H,VS1,Jan 6
Princess,"$1,283",0.61,Very Good,E,VS2,Jan 5
Princess,"$1,285",0.56,Very Good,G,VVS2,Jan 5
Princess,"$1,290",0.50,Very Good,G,VVS1,Jan 6
Princess,"$1,290",0.73,Very Good,H,SI2,Jan 6
Princess,"$1,304",0.60,Very Good,F,VS1,Jan 6
Princess,"$1,309",0.50,Very Good,D,VS2,Jan 5
Princess,"$1,317",0.63,Very Good,G,VS1,Dec 30
Princess,"$1,320",0.50,Very Good,E,VVS1,Jan 6
Princess,"$1,320",0.72,Very Good,F,SI2,Jan 6
Princess,"$1,320",0.73,Very Good,G,SI2,Jan 6
Princess,"$1,323",0.54,Very Good,E,VS1,Jan 5
Princess,"$1,328",0.70,Very Good,J,SI1,Jan 5
Princess,"$1,328",0.70,Very Good,J,SI2,Jan 6
Princess,"$1,329",0.41,Very Good,D,VVS2,Jan 4
Princess,"$1,330",0.72,Very Good,J,VS1,Jan 6
Princess,"$1,335",0.52,Very Good,F,VS1,Jan 5
Princess,"$1,335",0.51,Very Good,E,VS1,Jan 5
Princess,"$1,339",0.70,Very Good,J,VS1,Jan 6
Princess,"$1,339",0.70,Very Good,J,VS1,Jan 5
Princess,"$1,339",0.70,Very Good,J,VS1,Jan 5
Princess,"$1,340",0.45,Very Good,D,VS2,Jan 4
Princess,"$1,340",0.73,Very Good,J,VVS1,Jan 6
Princess,"$1,343",0.50,Very Good,F,IF,Jan 5
Princess,"$1,347",0.71,Very Good,J,SI1,Jan 5
Princess,"$1,349",0.60,Very Good,J,VVS1,Jan 5
Princess,"$1,349",0.71,Very Good,F,SI2,Jan 6
Princess,"$1,350",0.59,Very Good,E,VS1,Jan 5
Princess,"$1,360",0.72,Very Good,G,SI2,Jan 6
Princess,"$1,373",0.55,Very Good,E,VVS1,Jan 5
Princess,"$1,374",0.61,Very Good,E,VS2,Jan 5
Princess,"$1,379",0.50,Very Good,H,VVS2,Jan 6
Princess,"$1,379",0.64,Very Good,I,VS1,Jan 5
Princess,"$1,379",0.60,Very Good,G,VS2,Jan 5
Princess,"$1,379",0.60,Very Good,G,VS2,Jan 5
Princess,"$1,382",0.70,Very Good,K,VVS1,Jan 6
Princess,"$1,385",0.53,Very Good,D,VS2,Jan 5
Princess,"$1,388",0.70,Very Good,J,VS1,Jan 6
Princess,"$1,390",0.73,Very Good,J,VVS2,Jan 6
Princess,"$1,390",0.71,Very Good,G,SI2,Jan 6
Princess,"$1,391",0.50,Very Good,F,VVS1,Jan 5
Princess,"$1,391",0.50,Very Good,D,VS1,Jan 5
Princess,"$1,391",0.50,Very Good,E,VVS2,Jan 5
Princess,"$1,397",0.70,Very Good,J,SI2,Jan 6
Princess,"$1,402",0.61,Very Good,I,IF,Jan 5
Princess,"$1,404",0.51,Very Good,F,VS2,Jan 6
Princess,"$1,407",0.50,Very Good,E,SI1,Jan 6
Princess,"$1,416",0.50,Very Good,F,VS1,Jan 6
Princess,"$1,420",0.60,Very Good,F,VS1,Jan 5
Princess,"$1,420",0.60,Very Good,F,VVS2,Jan 5
Princess,"$1,421",0.50,Very Good,E,VS1,Jan 6
Princess,"$1,422",0.41,Very Good,D,VVS1,Jan 4
Princess,"$1,422",0.41,Very Good,D,VVS1,Jan 4
Princess,"$1,431",0.71,Very Good,J,VS1,Jan 5
Princess,"$1,434",0.71,Very Good,K,VVS1,Jan 5
Princess,"$1,440",0.73,Very Good,G,SI1,Jan 6
Princess,"$1,442",0.50,Very Good,D,VS1,Jan 6
Princess,"$1,442",0.77,Very Good,J,SI1,Jan 5
Princess,"$1,451",0.44,Very Good,F,VVS1,Jan 4
Princess,"$1,459",0.80,Very Good,K,VS2,Jan 5
Princess,"$1,460",0.71,Very Good,I,VS2,Jan 6
Princess,"$1,466",0.50,Very Good,D,VS2,Jan 5
Princess,"$1,466",0.40,Very Good,D,VVS1,Jan 4
Princess,"$1,466",0.50,Very Good,D,VVS1,Jan 5
Princess,"$1,466",0.60,Very Good,D,VS2,Jan 5
Princess,"$1,466",0.60,Very Good,E,VS1,Jan 5
Princess,"$1,466",0.60,Very Good,G,VVS1,Jan 5
Princess,"$1,470",0.43,Very Good,D,VVS2,Jan 4
Princess,"$1,472",0.50,Very Good,D,VVS2,Jan 5
Princess,"$1,485",0.60,Very Good,D,VS1,Jan 6
Princess,"$1,488",0.43,Very Good,D,VVS1,Jan 4
Princess,"$1,489",0.70,Very Good,J,VVS2,Jan 6
Princess,"$1,490",0.70,Very Good,D,SI1,Jan 6
Princess,"$1,490",0.73,Very Good,I,VS1,Jan 6
Princess,"$1,490",0.76,Very Good,H,SI2,Jan 6
Princess,"$1,492",0.51,Very Good,F,VS2,Jan 4
Princess,"$1,499",0.51,Very Good,F,VS2,Jan 6
Princess,"$1,499",0.51,Very Good,E,VVS1,Jan 5
Princess,"$1,502",0.60,Very Good,G,VS1,Jan 5
Princess,"$1,503",0.60,Very Good,H,VS2,Jan 5
Princess,"$1,508",0.60,Very Good,D,VS1,Jan 5
Princess,"$1,513",0.76,Very Good,K,VS2,Jan 5
Princess,"$1,516",0.58,Very Good,G,VS2,Jan 6
Princess,"$1,520",0.72,Very Good,G,SI2,Jan 6
Princess,"$1,522",0.52,Very Good,D,VS2,Jan 5
Princess,"$1,523",0.50,Very Good,E,VS1,Jan 4
Princess,"$1,528",0.52,Very Good,D,VVS2,Jan 5
Princess,"$1,530",0.73,Very Good,G,SI1,Jan 6
Princess,"$1,536",0.81,Very Good,J,VS2,Jan 6
Princess,"$1,536",0.70,Very Good,J,VS1,Jan 6
Princess,"$1,540",0.71,Very Good,E,SI1,Jan 6
Princess,"$1,542",0.65,Very Good,I,VS1,Jan 5
Princess,"$1,547",0.70,Very Good,I,VVS2,Jan 5
Princess,"$1,548",0.75,Very Good,I,VS2,Dec 30
Princess,"$1,550",0.70,Very Good,I,VS1,Jan 6
Princess,"$1,554",0.50,Very Good,G,VVS2,Jan 4
Princess,"$1,557",0.60,Very Good,E,VVS2,Jan 5
Princess,"$1,557",0.60,Very Good,F,VVS1,Jan 5
Princess,"$1,558",0.56,Very Good,D,VS1,Jan 5
Princess,"$1,561",0.50,Very Good,F,VVS2,Jan 4
Princess,"$1,566",0.74,Very Good,J,VS1,Jan 6
Princess,"$1,569",0.60,Very Good,D,VVS2,Jan 6
Princess,"$1,570",0.70,Very Good,H,VS1,Jan 6
Princess,"$1,576",0.70,Very Good,I,VVS2,Jan 6
Princess,"$1,581",0.50,Very Good,G,VVS1,Jan 4
Princess,"$1,581",0.50,Very Good,G,VVS1,Jan 4
Princess,"$1,583",0.71,Very Good,F,SI2,Jan 6
Princess,"$1,585",0.70,Very Good,J,VS2,Jan 5
Princess,"$1,590",0.72,Very Good,F,SI2,Jan 6
Princess,"$1,599",0.60,Very Good,D,VVS2,Jan 5
Princess,"$1,600",0.70,Very Good,I,VS2,Jan 6
Princess,"$1,600",0.70,Very Good,I,VS2,Jan 6
Princess,"$1,606",0.72,Very Good,G,SI1,Jan 6
Princess,"$1,607",0.71,Very Good,J,VS2,Jan 5
Princess,"$1,609",0.76,Very Good,J,VS1,Jan 6
Princess,"$1,619",0.48,Very Good,G,VVS1,Jan 4
Princess,"$1,619",0.50,Very Good,D,VS2,Jan 4
Princess,"$1,620",0.74,Very Good,F,SI1,Jan 6
Princess,"$1,621",0.78,Very Good,J,VVS2,Jan 6
Princess,"$1,624",0.60,Very Good,E,VVS1,Jan 6
Princess,"$1,626",0.47,Very Good,F,VVS1,Jan 4
Princess,"$1,630",0.72,Very Good,I,VVS2,Jan 6
Princess,"$1,640",0.70,Very Good,G,VS2,Jan 6
Princess,"$1,640",0.79,Very Good,J,VS1,Jan 6
Princess,"$1,641",0.76,Very Good,K,SI1,Jan 6
Princess,"$1,647",0.50,Very Good,D,VVS2,Jan 6
Princess,"$1,648",0.53,Very Good,D,VS1,Jan 4
Princess,"$1,651",0.51,Very Good,G,VS1,Jan 6
Princess,"$1,651",0.51,Very Good,G,IF,Jan 4
Princess,"$1,651",0.60,Very Good,F,IF,Jan 5
Princess,"$1,655",0.71,Very Good,I,VS1,Jan 6
Princess,"$1,659",0.72,Very Good,J,VS2,Jan 5
Princess,"$1,660",0.71,Very Good,H,VS1,Jan 6
Princess,"$1,660",0.73,Very Good,E,SI2,Jan 6
Princess,"$1,663",0.50,Very Good,D,VS1,Jan 4
Princess,"$1,669",0.62,Very Good,E,VS2,Jan 6
Princess,"$1,670",0.70,Very Good,H,VS2,Jan 6
Princess,"$1,676",0.71,Very Good,H,VS2,Jan 6
Princess,"$1,680",0.90,Very Good,J,SI1,Jan 6
Princess,"$1,687",0.71,Very Good,H,SI1,Jan 5
Princess,"$1,690",0.74,Very Good,I,VS1,Jan 6
Princess,"$1,691",0.70,Very Good,H,VS1,Jan 6
Princess,"$1,700",0.70,Very Good,I,SI2,Jan 5
Princess,"$1,700",0.72,Very Good,F,VS2,Jan 6
Princess,"$1,700",0.71,Very Good,D,SI1,Jan 6
Princess,"$1,709",0.47,Very Good,F,VVS1,Jan 4
Princess,"$1,716",0.72,Very Good,I,VS2,Jan 5
Princess,"$1,718",0.67,Very Good,F,VS2,Jan 5
Princess,"$1,720",0.72,Very Good,I,VS1,Jan 6
Princess,"$1,723",0.52,Very Good,G,VVS1,Jan 4
Princess,"$1,724",0.45,Very Good,F,IF,Jan 4
Princess,"$1,727",0.70,Very Good,I,VVS1,Jan 6
Princess,"$1,731",0.81,Very Good,K,VVS2,Jan 6
Princess,"$1,731",0.72,Very Good,H,VS2,Jan 5
Princess,"$1,734",0.70,Very Good,F,VS1,Jan 6
Princess,"$1,740",0.73,Very Good,F,SI1,Jan 6
Princess,"$1,740",0.70,Very Good,G,VS1,Jan 6
Princess,"$1,740",0.90,Very Good,J,SI2,Jan 6
Princess,"$1,740",0.76,Very Good,H,VS2,Jan 6
Princess,"$1,740",0.71,Very Good,H,VS2,Jan 6
Princess,"$1,740",0.70,Very Good,G,VS2,Jan 6
Princess,"$1,745",0.54,Very Good,F,VVS2,Jan 4
Princess,"$1,750",0.70,Very Good,F,SI2,Jan 5
Princess,"$1,750",0.70,Very Good,J,VVS1,Jan 5
Princess,"$1,750",0.70,Very Good,I,VS1,Jan 5
Princess,"$1,750",0.71,Very Good,F,VS1,Jan 6
Princess,"$1,755",0.86,Very Good,J,SI1,Jan 5
Princess,"$1,760",0.72,Very Good,I,VVS1,Jan 6
Princess,"$1,760",0.70,Very Good,G,VS1,Jan 6
Princess,"$1,764",0.50,Very Good,F,VVS1,Jan 4
Princess,"$1,769",0.70,Very Good,G,VVS1,Jan 6
Princess,"$1,770",0.71,Very Good,G,VS1,Jan 6
Princess,"$1,771",0.71,Very Good,I,VS1,Jan 5
Princess,"$1,780",0.71,Very Good,F,VS2,Jan 6
Princess,"$1,784",0.73,Very Good,I,VVS1,Jan 6
Princess,"$1,790",0.79,Very Good,G,SI1,Jan 6
Princess,"$1,794",0.71,Very Good,G,VVS1,Jan 6
Princess,"$1,800",0.51,Very Good,F,VVS1,Jan 4
Princess,"$1,804",0.71,Very Good,F,VS2,Jan 6
Princess,"$1,806",0.73,Very Good,F,VS1,Jan 6
Princess,"$1,807",0.70,Very Good,F,VVS2,Jan 6
Princess,"$1,807",0.70,Very Good,E,VS1,Jan 6
Princess,"$1,807",0.70,Very Good,E,VS1,Jan 6
Princess,"$1,808",0.76,Very Good,F,SI2,Jan 6
Princess,"$1,811",0.45,Very Good,D,VVS1,Jan 4
Princess,"$1,814",0.80,Very Good,H,SI2,Jan 6
Princess,"$1,815",0.69,Very Good,E,VS2,Jan 6
Princess,"$1,815",0.70,Very Good,D,VS2,Jan 6
Princess,"$1,815",0.70,Very Good,D,VS2,Jan 6
Princess,"$1,820",0.70,Very Good,I,IF,Jan 6
Princess,"$1,820",0.71,Very Good,H,VVS1,Jan 6
Princess,"$1,820",0.71,Very Good,F,VS1,Jan 6
Princess,"$1,825",0.67,Very Good,H,IF,Jan 6
Princess,"$1,829",0.47,Very Good,F,FL,Jan 4
Princess,"$1,829",0.47,Very Good,F,IF,Jan 4
Princess,"$1,829",0.71,Very Good,I,VS1,Jan 6
Princess,"$1,830",0.70,Very Good,E,VS2,Jan 6
Princess,"$1,832",0.91,Very Good,K,SI1,Jan 5
Princess,"$1,832",0.70,Very Good,G,VS2,Jan 5
Princess,"$1,832",0.74,Very Good,J,VVS1,Jan 6
Princess,"$1,840",0.71,Very Good,F,VS2,Jan 6
Princess,"$1,840",0.71,Very Good,F,VS2,Jan 6
Princess,"$1,840",0.71,Very Good,F,VS2,Jan 6
Princess,"$1,841",0.49,Very Good,E,VVS1,Jan 4
Princess,"$1,844",0.86,Very Good,K,SI1,Jan 5
Princess,"$1,846",0.80,Very Good,H,VVS1,Jan 6
Princess,"$1,848",0.70,Very Good,H,VVS2,Jan 6
Princess,"$1,850",0.72,Very Good,F,VS1,Jan 6
Princess,"$1,852",0.60,Very Good,H,VS1,Jan 4
Princess,"$1,855",0.76,Very Good,I,VVS2,Jan 6
Princess,"$1,855",0.72,Very Good,F,VVS2,Jan 6
Princess,"$1,855",0.72,Very Good,F,VVS2,Jan 6
Princess,"$1,858",0.70,Very Good,G,VS1,Jan 6
Princess,"$1,860",0.70,Very Good,E,VS2,Jan 5
Princess,"$1,860",0.70,Very Good,F,SI2,Jan 5
Princess,"$1,860",0.83,Very Good,H,SI2,Jan 6
