Shape,Price,Carat,Cut,Color,Clarity,Delivery Date
Heart,"$20,604",1.80,Very Good,F,VS1,Jan 6
Heart,"$20,757",1.99,Very Good,G,VS1,Jan 5
Heart,"$20,774",2.01,Very Good,G,VS2,Jan 6
Heart,"$21,002",2.50,Very Good,H,SI2,Jan 5
Heart,"$21,150",1.90,Very Good,F,VS1,Jan 6
Heart,"$21,202",1.80,Very Good,D,VS2,Jan 5
Heart,"$21,307",1.80,Very Good,E,VS1,Jan 5
Heart,"$21,411",3.00,Very Good,J,SI2,Jan 5
Heart,"$21,490",1.90,Very Good,D,VS2,Jan 5
Heart,"$21,625",1.90,Very Good,D,VS1,Jan 5
Heart,"$21,678",2.50,Very Good,I,SI2,Jan 5
Heart,"$21,720",2.09,Very Good,H,VS1,Jan 5
Heart,"$21,970",2.02,Very Good,H,VS1,Jan 5
Heart,"$22,225",3.01,Very Good,J,SI2,Jan 6
Heart,"$22,365",2.32,Very Good,I,VS1,Jan 5
Heart,"$22,970",1.51,Very Good,F,VS1,Jan 6
Heart,"$23,169",2.00,Very Good,F,VS2,Jan 5
Heart,"$23,241",1.92,Very Good,G,VVS2,Jan 6
Heart,"$23,251",2.01,Very Good,G,VS2,Jan 6
Heart,"$23,912",1.50,Very Good,E,VS1,Jan 6
Heart,"$24,037",1.52,Very Good,F,VVS2,Jan 6
Heart,"$24,396",2.00,Very Good,D,VS2,Jan 5
Heart,"$24,520",1.85,Very Good,D,VVS2,Jan 6
Heart,"$24,749",3.00,Very Good,J,SI2,Jan 6
Heart,"$25,425",2.12,Very Good,F,SI1,Jan 5
Heart,"$25,879",3.06,Very Good,K,SI2,Jan 6
Heart,"$26,749",2.21,Very Good,H,VS1,Jan 5
Heart,"$26,810",2.00,Very Good,E,VS1,Jan 5
Heart,"$27,813",2.01,Very Good,G,VS1,Jan 5
Heart,"$27,813",2.01,Very Good,G,VS1,Jan 5
Heart,"$28,093",2.05,Very Good,E,VS2,Jan 6
Heart,"$28,130",2.22,Very Good,G,VS2,Jan 6
Heart,"$28,335",2.01,Very Good,D,VS2,Jan 5
Heart,"$29,033",3.01,Very Good,F,SI2,Jan 6
Heart,"$29,413",2.50,Very Good,F,SI1,Jan 5
Heart,"$30,748",2.70,Very Good,J,VVS1,Jan 6
Heart,"$30,851",3.01,Very Good,E,SI2,Jan 6
Heart,"$32,008",2.70,Very Good,D,SI1,Jan 6
Heart,"$32,072",2.01,Very Good,D,VS1,Jan 5
Heart,"$32,689",3.01,Very Good,D,SI2,Jan 6
Heart,"$33,015",2.01,Very Good,D,VS1,Jan 5
Heart,"$33,059",3.14,Very Good,F,SI2,Jan 5
Heart,"$33,189",2.08,Very Good,D,VS1,Jan 5
Heart,"$33,197",2.00,Very Good,D,VVS2,Jan 6
Heart,"$33,456",3.01,Very Good,I,SI2,Jan 5
Heart,"$35,622",2.01,Very Good,D,VS2,Jan 5
Heart,"$35,943",2.79,Very Good,F,VS2,Jan 6
Heart,"$37,049",2.30,Very Good,F,VS2,Jan 6
Heart,"$37,159",2.51,Very Good,D,VS2,Jan 6
Heart,"$37,471",3.01,Very Good,I,SI1,Jan 6
Heart,"$37,595",2.51,Very Good,D,VS2,Jan 6
Heart,"$37,826",2.60,Very Good,G,VS1,Jan 5
Heart,"$38,107",2.02,Very Good,D,VVS1,Jan 4
Heart,"$38,438",2.51,Very Good,G,VS1,Jan 5
Heart,"$39,290",1.84,Very Good,D,FL,Jan 4
Heart,"$41,241",2.03,Very Good,D,VVS1,Jan 4
Heart,"$45,652",3.02,Very Good,I,VS1,Jan 5
Heart,"$46,630",3.01,Very Good,H,SI1,Jan 6
Heart,"$47,557",2.03,Very Good,D,FL,Dec 30
Heart,"$50,042",2.27,Very Good,D,IF,Jan 5
Heart,"$51,818",4.05,Very Good,J,SI1,Jan 6
Heart,"$58,198",4.00,Very Good,I,SI1,Jan 5
Heart,"$68,947",3.03,Very Good,D,VVS2,Jan 6
Heart,"$72,860",3.50,Very Good,E,SI1,Jan 6
Heart,"$85,138",5.01,Very Good,I,SI1,Jan 6
Heart,"$85,169",4.02,Very Good,H,VS2,Jan 5
Heart,"$85,664",5.01,Very Good,J,VS2,Jan 6
Heart,"$89,098",5.01,Very Good,I,SI2,Jan 6
Heart,"$89,118",5.50,Very Good,J,SI2,Jan 5
Heart,"$91,227",3.51,Very Good,D,VS1,Jan 6
Heart,"$116,999",4.01,Very Good,D,VS2,Jan 5
Heart,"$223,054",5.01,Very Good,D,VS2,Jan 5
Heart,"$356,590",5.07,Very Good,D,FL,Jan 5
